,text,label
1299,"And we ought to make him realize what he is
about; it’s--er--it’s a sort of duty, don’t you think?”

“If I should tell you what I think I am afraid it might sound
dreadfully unkind, Mr. Carfax.",0
1300,"You seem to have had very little
experience with women.”

“Oh, but I have, you know,” he burst out.",0
1301,"“I--I’m in love,
myself--with--with some one I can’t possibly marry.",0
1302,"That ought to make
you feel sorry for me, and I’m sure it does.",0
1303,"Perhaps you are in a
similar situation yourself; in love with some one else, I mean.",0
1304,"In that
case----”

Miss Richardia had risen, and the mocking mood was once more firmly
intrenched behind her laughing eyes.",0
1305,"“You have given me a most delicious half-hour, Mr. Carfax, and in the
days to come, when I feel particularly blue, I shall always have it
to look back to and remember.",0
1306,"You are not expecting me to say any more
than that, are you?",0
1307,"I can’t, you know, because I have an appointment
with a pupil, and I shall have to go and keep it.”

Carfax had risen with her.",0
1308,"“I’m perfectly delighted to be your
laughing-stock,” he asserted gently.",0
1309,"“You’ll let me come and be it
again?",0
1310,"Thanks, awfully.” And when she was gone he sat down like a man
who has been through a pass perilous, and smoked three of the imported
cigarettes in rapid succession.",0
1311,"That evening, returning from the hard day’s work on the repairs, the
owner of the Ocoee found Carfax awaiting him in the office headquarters
at the foot of Pisgah.",0
1312,"Uncle William’s dinner, served as soon as
Tregarvon had taken his bath, was not provocative of conversation; and
even afterward the talk, revolving around the repairs and the mystery,
was only desultory.",0
1313,"It was not until Tregarvon was smoking his bedtime
pipe that he dug the one important thing out of his mind and flung it
at his companion.",0
1314,"“You spent the day at Highmount, I suppose?”

“Oh, dear, no; not quite so bad as that.",0
1315,"I’ve been down here since
half-past four or such a matter.”

“But you went to the college after you left us?”

“Yes; and Mrs. Caswell was good enough to give me something to eat at
the proper time.",0
1316,"She makes one believe all the old-time stories of
Southern hospitality.",0
1317,"Which reminds me: we are both invited there to
dinner to-morrow evening.”

Tregarvon refused to be turned aside.",0
1318,"“You didn’t go to Highmount to visit with Mrs. Caswell,” he suggested
sourly.",0
1319,"“Not altogether; no.”

“Did you see Richardia?”

Carfax had lighted his candle and was preparing to beat a hasty
retreat, did retreat as far as the door before he turned to say: “Yes,
I saw I Miss Richardia.",0
1320,"You wished me joy, last night, Vance, and I
hope you are going to do it again.",0
1321,"I’ve asked her to marry me, you
know.”

“_What!_” shouted Tregarvon, springing from his chair.",0
1322,"And then, with a
mighty effort to keep the words from choking him: “What did she say?”

Carfax smiled like a winning angel.",0
1323,"“She--well, it seemed to strike her
as being a bit sudden, as you might say, and----”

[Illustration: Carfax stopped abruptly and said no more.]",0
1324,"Tregarvon had dropped into a chair beside the table, and was hiding
his face in the crook of an elbow.",0
1325,"Carfax stopped abruptly and said no
more; and when he closed the door behind him it was done so gently that
the latch made no sound.",0
1326,"XII

Dull Steel


Rucker proved as good as his word in the matter of estimating the
delay, two days sufficing for the work of restoration.",0
1327,"Having made a
test run in the evening after Tregarvon had gone down the mountain, the
mechanician had the machinery whirling merrily to the _chug chug_ of
the drill by the time his two bosses came on the ground the following
morning.",0
1328,"Among his better qualities Tregarvon was able to number a certain
degree of resilience which, given time to take the full impact of a
blow, could recover and rebound and make the best of the inevitable.",0
1329,"Whatever might have come of the intimacy with Richardia Birrell--and he
told himself that nothing could have come of it in any event--it was
now an episode ended; and after a night of very much mingled emotions,
he had risen up with the determination to play the man, for Carfax’s
sake if not for his own, and to let the industrial battle fill all the
horizons for one Vance Tregarvon.",0
1330,"With this determination firmly seated
in the saddle, he had constrained himself to meet Carfax at breakfast
without bitterness; to motor with him up the mountain in terms of
good-fellowship; and, upon their arrival, to shout cheerfully to Rucker.",0
1331,"“Got her going all right again, have you, Billy?",0
1332,"Any more puzzle people
come to see you last night?”

Rucker grinned sheepishly.",0
1333,"“I ain’t goin’ to lie about it, Mr. Tregarvon.",0
1334,"What with pushin’ the
job so bloomin’ hard yesterday, and losin’ so much sleep between
whiles, I guess they might’ve come and lugged me off bodily without my
knowin’ it.”

“And you didn’t find anything wrong this morning?”

“Well, no; not to say just wrong; only sort o’ spookerish.” Then, in a
tone that the men at the drill might not hear: “There was somebody here
again last night--humans ’r ghosts.",0
1335,"I had a fit o’ the jumps a while
back that everlastin’ly swiped my appetite for breakfast.”

“How was that?” asked Tregarvon, looking up from his inspection of
the yellow car’s motor; and Carfax said: “It must have been something
pretty fierce, Billy, if it crippled your pneumogastric nerve.”

“It was this way,” Rucker explained.",0
1336,"“Last night, after we got the
derrick rigged again, I starts and runs the engine for a little while,
just to make sure everything is in workin’ order.",0
1337,"When I shuts down, I
banks the fire under the boiler so it’ll keep overnight.",0
1338,"’Long about
sunrise this mornin’ I hikes over to stir her up for business, and when
I yanks the fire-box door open, it’s me for throwin’ that fit o’ the
jumps.",0
1339,"There was the yallerist, cockiest-lookin’ skull you ever see,
settin’ on top o’ the banked fire, ready to pull a grin on me when I
opens the door.”

“A skull?--a human skull?” exclaimed Tregarvon incredulously.",0
1340,"“Yep; a yaller one; all teeth and eye-holes, and with a sort of greasy
black smoke comin’ out o’ the place where its nose ought to ’a’ been.”

“How did it get there?” Carfax asked the question and then answered it
himself by adding: “But, of course, you don’t know.”

Rucker was wiping his face with a piece of cotton waste--the
machinist’s handkerchief.",0
1341,"The autumn morning was cool and bracing on
the mountain top, yet the perspiration stood in fine little beads on
his forehead.",0
1342,"“No, I don’t know; and if you was to search me all day, you’d never get
it out o’ me where it come from, ’r who put it there,” he said.",0
1343,"“I
ain’t what you’d call jumpy, but after it was all over, I didn’t want
no breakfast.”

“What did you do with it?” Tregarvon asked.",0
1344,“Me?,0
1345,"I jammed it back into the coals with the clinker hook, and put the
blower on, quick!",0
1346,"Says I, ‘All right, my bucko!",0
1347,"You make me throw a
fit, and I’ll make you make steam!’”

“Heavens!",0
1348,"You burned it?” Tregarvon was still conventional enough to be
half horrified, and Carfax shuddered in sympathy.",0
